Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
"Which students have taken exams, participated in research projects, and are active members in clubs? Show id_mahasiswa, nama, total_ujian, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT h.id_ujian) AS total_ujian,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  LEFT JOIN HasilUjian h ON m.id_mahasiswa = h.id_mahasiswa
  LEFT JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  LEFT JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT h.id_ujian) > 0 AND COUNT(DISTINCT pp.id_proyek) > 0 AND COUNT(DISTINCT kk.id_klub) > 0;","This query identifies well-rounded students who are active in academics, research, and extracurriculars by joining the Mahasiswa (students) table with HasilUjian (exam results), PartisipasiPenelitian (research participation), and KeanggotaanKlub (club membership) tables using LEFT JOINs. It counts each student's distinct exam attempts, research projects, and club memberships, then filters for students with at least one record in each category (HAVING conditions). The output shows student IDs, names, and their counts of exams, projects, and clubs, highlighting students balancing multiple aspects of university life. The query could be modified to: 1) include academic performance metrics from exam results, 2) filter by specific club types or research areas, or 3) add demographic filters. It helps answer questions about student engagement patterns, the relationship between extracurriculars and academics, and identifying potential student leaders.","Which students took exams, did research, and joined clubs? Show id_mahasiswa, nama, total_ujian, total_proyek, total_klub.","Mahasiswa mana yang ujian, ikut riset, dan aktif di klub? Kolom: id_mahasiswa, nama, total_ujian, total_proyek, total_klub.","['id_mahasiswa', 'nama', 'total_ujian', 'total_proyek', 'total_klub']"
"Identify faculties where the head (id_kepala) has never taught a course. Show id_fakultas, nama, id_kepala, nama_kepala.","SELECT f.id_fakultas, f.nama, f.id_kepala, d.nama AS nama_kepala
  FROM Fakultas f
  JOIN Dosen d ON f.id_kepala = d.id_dosen
  WHERE NOT EXISTS (
  SELECT 1 FROM MataKuliah mk WHERE mk.id_pengajar = f.id_kepala
  );","This query identifies faculty heads who are not currently teaching any courses by joining the Fakultas (faculties) and Dosen (professors) tables, and using a NOT EXISTS subquery to check the MataKuliah (courses) table. It returns faculty IDs, names, head IDs, and head names for cases where the faculty head doesn't appear as a course instructor. The output helps monitor faculty leadership workload and teaching commitments. The query could be modified to: 1) include the duration of their head appointment to analyze patterns over time, 2) check for research activity instead of teaching, or 3) compare with previous teaching loads. It helps answer questions about faculty leadership priorities, workload distribution, and the balance between administrative and teaching duties.","Which faculties have a head who doesn’t teach? Show id_fakultas, nama, id_kepala, nama_kepala.","Fakultas mana yang kepala fakultasnya ga pernah ngajar? Kolom: id_fakultas, nama, id_kepala, nama_kepala.","['id_fakultas', 'nama', 'id_kepala', 'nama_kepala']"
"Which courses have been taught by more than one lecturer in different semesters? Show id_mk, judul, total_pengajar.","SELECT mk.id_mk, mk.judul, COUNT(DISTINCT s.id_pengajar) AS total_pengajar
  FROM MataKuliah mk
  JOIN Sesi s ON mk.id_mk = s.id_mk
  GROUP BY mk.id_mk, mk.judul
  HAVING COUNT(DISTINCT s.id_pengajar) > 1;","This query identifies courses that have been taught by multiple instructors by joining the MataKuliah (courses) and Sesi (sessions) tables. It counts distinct instructors per course (COUNT(DISTINCT s.id_pengajar)) and filters for courses with more than one instructor (HAVING clause). The output shows course IDs, titles, and instructor counts, highlighting courses with shared teaching responsibilities. The query could be modified to: 1) include semester information to analyze teaching patterns over time, 2) add department filters to examine discipline-specific practices, or 3) calculate the average number of instructors per course type. It helps answer questions about teaching collaboration, course staffing strategies, and instructor workload distribution across different subjects.","Which courses are taught by different lecturers in different semesters? Show id_mk, judul, total_pengajar.","Matkul mana yang diajar sama banyak dosen di semester berbeda? Kolom: id_mk, judul, total_pengajar.","['id_mk', 'judul', 'total_pengajar']"
"List students who received the highest exam score in their respective exams. Show id_ujian, id_mahasiswa, nama, nilai_diperoleh.","SELECT h.id_ujian, h.id_mahasiswa, m.nama, h.nilai_diperoleh
  FROM HasilUjian h
  JOIN Mahasiswa m ON m.id_mahasiswa = h.id_mahasiswa
  WHERE h.nilai_diperoleh = (
  SELECT MAX(h2.nilai_diperoleh)
  FROM HasilUjian h2
  WHERE h2.id_ujian = h.id_ujian
  );","This query identifies the top-performing student(s) for each exam by joining the HasilUjian (exam results) and Mahasiswa (students) tables. It uses a correlated subquery to find the maximum score for each exam (MAX(h2.nilai_diperoleh)) and matches students who achieved that score. The output shows exam IDs, student IDs, names, and their scores, highlighting academic excellence. The query could be modified to: 1) include course information to analyze top performers by subject, 2) add date filters to examine performance trends over time, or 3) identify consistent top performers across multiple exams. It helps answer questions about academic achievement patterns, student excellence recognition, and potential benchmarking for exam difficulty.","Who got the highest score in each exam? Show id_ujian, id_mahasiswa, nama, nilai_diperoleh.","Siapa aja mahasiswa dengan nilai tertinggi di setiap ujian? Kolom: id_ujian, id_mahasiswa, nama, nilai_diperoleh.","['id_ujian', 'id_mahasiswa', 'nama', 'nilai_diperoleh']"
"Which books have never been borrowed but belong to a category that has other book that has been borrowed at least three times? Show id_buku, judul, kategori.","SELECT b.id_buku, b.judul, b.kategori
  FROM BukuPerpustakaan b
  WHERE NOT EXISTS (
  SELECT 1 FROM PeminjamanBuku p WHERE p.id_buku = b.id_buku
  )
  AND EXISTS (
  SELECT 1 FROM BukuPerpustakaan b2
  JOIN PeminjamanBuku p2 ON p2.id_buku = b2.id_buku
  WHERE b2.kategori = b.kategori
  GROUP BY b2.kategori
  HAVING COUNT(*) > 3
  );","This query identifies books that have never been borrowed (NOT EXISTS) but belong to categories where other books have been borrowed multiple times (>3 loans). It examines the BukuPerpustakaan (books) and PeminjamanBuku (loans) tables, using two subqueries: one to find unborrowed books and another to verify active categories. The output shows book IDs, titles, and categories, helping librarians identify potentially unpopular books in otherwise popular categories. The query could be modified to: 1) include acquisition dates to analyze new vs old unborrowed books, 2) add popularity thresholds for comparison, or 3) filter by specific time periods. It helps answer questions about collection utilization, category popularity discrepancies, and potential weeding candidates.","Which books were never borrowed but are in a category that others borrow often? Show id_buku, judul, kategori.","Buku mana yang belum pernah dipinjam tapi termasuk kategori populer? Kolom: id_buku, judul, kategori.","['id_buku', 'judul', 'kategori']"
"Find students whose supervisor is also the author of at least one publication. Show id_mahasiswa, nama, id_pembimbing, nama_dosen, total_publikasi.","SELECT m.id_mahasiswa, m.nama, d.id_dosen AS id_pembimbing, d.nama AS nama_dosen, COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
  FROM Mahasiswa m
  JOIN Dosen d ON m.id_pembimbing = d.id_dosen
  JOIN PenulisPublikasi pp ON pp.id_dosen = d.id_dosen
  GROUP BY m.id_mahasiswa, m.nama, d.id_dosen, d.nama;","This query analyzes the research productivity of student advisors by joining the Mahasiswa (students), Dosen (advisors), and PenulisPublikasi (publication authors) tables. It counts the number of distinct publications per advisor (COUNT(DISTINCT pp.id_publikasi)) while grouping by student and advisor information. The output includes student IDs and names, their advisor's ID and name, and the advisor's publication count, providing insights into advisor research activity and potential mentorship quality. The query could be modified to: 1) filter by publication year to focus on recent research output, 2) include student publication counts to compare with advisor productivity, or 3) add department information to analyze discipline-specific patterns. It helps answer questions about research mentorship effectiveness, the relationship between advisor productivity and student outcomes, and departmental research culture.","Which students have advisors that also write publications? Show id_mahasiswa, nama, id_pembimbing, nama_dosen, total_publikasi.","Mahasiswa mana yang dosennya juga nulis publikasi? Kolom: id_mahasiswa, nama, id_pembimbing, nama_dosen, total_publikasi.","['id_mahasiswa', 'nama', 'id_pembimbing', 'nama_dosen', 'total_publikasi']"
"Which lecturers are involved in both teaching and supervising research projects, but not supervising students? Show id_dosen, nama.","SELECT DISTINCT d.id_dosen, d.nama
  FROM Dosen d
  WHERE EXISTS (
  SELECT 1 FROM ProyekPenelitian p WHERE p.id_dosen = d.id_dosen
  )
  AND EXISTS (
  SELECT 1 FROM Sesi s WHERE s.id_pengajar = d.id_dosen
  )
  AND NOT EXISTS (
  SELECT 1 FROM Mahasiswa m WHERE m.id_pembimbing = d.id_dosen
  );","This query identifies faculty members who are actively involved in both research projects and teaching activities but are not currently serving as student advisors. It examines the Dosen (faculty) table with three EXISTS/NOT EXISTS subqueries checking ProyekPenelitian (research projects), Sesi (teaching sessions), and Mahasiswa (student advising) tables. The output lists faculty IDs and names who meet all criteria, highlighting potentially underutilized faculty who could take on advising roles. The query could be modified to: 1) include department information to analyze patterns across disciplines, 2) add time filters to focus on recent activity, or 3) count research projects/teaching loads to assess workload balance. It helps answer questions about faculty role distribution, advising capacity, and identifying faculty who could take on additional mentorship responsibilities.","Which lecturers teach and lead research but don’t supervise students? Show id_dosen, nama.","Dosen mana yang ngajar dan riset tapi ga bimbing mahasiswa? Kolom: id_dosen, nama.","['id_dosen', 'nama']"
"List facilities that are accessed by all faculties. Show id_fasilitas, nama.","SELECT f.id_fasilitas, f.nama
  FROM Fasilitas f
  WHERE (
  SELECT COUNT(DISTINCT ff.id_fakultas)
  FROM FasilitasFakultas ff
  WHERE ff.id_fasilitas = f.id_fasilitas
  ) = (SELECT COUNT(*) FROM Fakultas);","This query identifies facilities that are shared across all faculties by comparing the count of distinct faculty associations for each facility (from FasilitasFakultas table) with the total number of faculties (from Fakultas table). The query returns facility IDs and names that are linked to every faculty, highlighting commonly shared resources. This helps in understanding resource allocation and shared infrastructure usage across the institution. The query could be modified to: 1) include facility usage statistics to analyze utilization patterns, 2) filter by facility type to identify specific shared resources, or 3) add date parameters to track changes in shared facility usage over time. It helps answer questions about resource distribution, inter-faculty collaboration opportunities, and infrastructure planning decisions.","Which facilities are accessed by all faculties? Show id_fasilitas, nama.","Fasilitas mana yang dipake semua fakultas? Kolom: id_fasilitas, nama.","['id_fasilitas', 'nama']"
"Find the number of students in each department who have a GPA (IPK) above the department’s average. Show id_jurusan, nama_jurusan, jumlah_mahasiswa_unggul.","SELECT 
  j.id_jurusan, 
  j.nama AS nama_jurusan, 
  COUNT(CASE WHEN n.IPK > sub.rata2 THEN 1 END) AS jumlah_mahasiswa_unggul
FROM Jurusan j
LEFT JOIN Mahasiswa m ON m.id_jurusan = j.id_jurusan
LEFT JOIN (
  SELECT 
    m.id_jurusan, 
    AVG(n.IPK) AS rata2
  FROM Mahasiswa m
  JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
  GROUP BY m.id_jurusan
) sub ON j.id_jurusan = sub.id_jurusan
LEFT JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
GROUP BY j.id_jurusan, j.nama;
","This SQL query calculates the number of high-achieving students—those with a GPA (IPK) above their department's average—in each department. It uses the 'Jurusan' table as the base, joins with 'Mahasiswa' to associate students with departments, and with 'Nilai' to access GPA data. A subquery computes the average GPA per department, which is then joined back to the main query. A conditional COUNT with CASE is used to tally students exceeding the average. The output lists each department's ID, name, and the number of students outperforming their departmental GPA average, offering insights into student performance distribution across departments. Potential modifications include filtering for specific academic years or programs, comparing against a fixed GPA threshold instead of the department average, or including total student count per department for ratio-based analysis. This query helps answer questions like 'Which departments have the highest number of top-performing students?' or 'How does student excellence vary across academic units?","Which departments have students with above-average GPA? Show id_jurusan, nama_jurusan, jumlah_mahasiswa_unggul.","Jurusan mana yang punya banyak mahasiswa IPK-nya di atas rata-rata? Kolom: id_jurusan, nama_jurusan, jumlah_mahasiswa_unggul.","['id_jurusan', 'nama_jurusan', 'jumlah_mahasiswa_unggul']"
"Which clubs have only students from one department? Show id_klub, nama_klub, id_jurusan.","SELECT k.id_klub, k.nama AS nama_klub, m.id_jurusan
  FROM OrganisasiKlub k
  JOIN KeanggotaanKlub kk ON kk.id_klub = k.id_klub
  JOIN Mahasiswa m ON kk.id_mahasiswa = m.id_mahasiswa
  GROUP BY k.id_klub, k.nama, m.id_jurusan
  HAVING COUNT(DISTINCT m.id_jurusan) = 1;","This SQL query identifies clubs (klub) whose members all come from a single academic department (jurusan), highlighting potentially department-exclusive clubs. It joins the OrganisasiKlub, KeanggotaanKlub, and Mahasiswa tables, using GROUP BY to aggregate by club and department, and HAVING COUNT(DISTINCT m.id_jurusan) = 1 to enforce the single-department condition. Key operations include JOINs for table relationships and HAVING for post-aggregation filtering. The output lists club IDs, names, and their uniform department IDs, useful for identifying department-affiliated clubs or assessing diversity in club membership. Modifications could include: 1) Adding department names for readability, 2) Counting members per club to assess size, or 3) Filtering for specific departments of interest. This query could answer questions like 'Which clubs are exclusively associated with a particular department?' or 'Are there clubs that could benefit from more diverse departmental representation?'","Which clubs have only students from the same department? Show id_klub, nama_klub, id_jurusan.","Klub mana yang semua anggotanya dari satu jurusan aja? Kolom: id_klub, nama_klub, id_jurusan.","['id_klub', 'nama_klub', 'id_jurusan']"
